country,site_code,survey,indicator_full,indicator_condensed,survey_question_code,full_question,response_options
Indonesia,KOLONOB,Community Support,Attitude - TURF,Attitude,adhere_to_the_rules_of_fishery_area_access_management,"(12) For me,(B) complies with the rules of access management of the fishing area",[] Easy [] Somewhat easy [] Hesitant [] Somewhat difficult [] Difficult
Indonesia,SABANG_,Community Support,Attitude - TURF,Attitude,adhere_to_the_rules_of_fishery_area_access_management,"(12) For me,(B) complies with the rules of access management of the fishing area",[] Easy [] Somewhat easy [] Hesitant [] Somewhat difficult [] Difficult
Indonesia,SERIBU_,Community Support,Attitude - TURF,Attitude,adhere_to_the_rules_of_fishery_area_access_management,"(12) For me,(B) complies with the rules of access management of the fishing area",[] Easy [] Somewhat easy [] Hesitant [] Somewhat difficult [] Difficult
Indonesia,TAKABON,Community Support,Attitude - TURF,Attitude,adhere_to_the_rules_of_fishery_area_access_management,"(12) For me,(B) complies with the rules of access management of the fishing area",[] Easy [] Somewhat easy [] Hesitant [] Somewhat difficult [] Difficult
Indonesia,WAKA_DT,Community Support,Attitude - TURF,Attitude,adhere_to_the_rules_of_fishery_area_access_management,"(12) For me,(B) complies with the rules of access management of the fishing area",[] Easy [] Somewhat easy [] Hesitant [] Somewhat difficult [] Difficult
Indonesia,WAKA_NP,Community Support,Attitude - TURF,Attitude,adhere_to_the_rules_of_fishery_area_access_management,"(12) For me,(B) complies with the rules of access management of the fishing area",[] Easy [] Somewhat easy [] Hesitant [] Somewhat difficult [] Difficult
Indonesia,ANAMBAS,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,BANDAMP,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,BUMBANG,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,BUNAKEN,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,GILIMAT,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,KAIMANA,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,KARIMUN,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,KOLONOB,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,SABANG_,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,SERIBU_,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,TAKABON,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,WAKA_DT,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,WAKA_NP,Community Support,Knowledge - TURF,Knowledge,allowed_fish_size,"(19) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about the size of the catch in the area of ​​access area and do not think to find out [] I do not know the catch size rules in the area of ​​access area but in the near future it is thought to find out [] I already know the size of the catch allowed in the region Access area and in the near future think to do it [] I have caught fish with the size of fish catch according to the rules in the area of ​​access area, and have been doing it for less than 6 months [] I have captured the size of the fish according to the rules of area access area and have done it in 6 Months or more"
Indonesia,ANAMBAS,Community Support,Knowledge - TURF,Knowledge,allowed_gear,"(18) For the following statement, please choose the one that best describes you right now","[] I do not know the rules about fishing gear allowed in the area of ​​access area and do not think to find out [] I do not know the rules of fishing gear are allowed in the area of ​​access area but in the near future thought to find out [] I already know fishing gear Which is allowed in the area of ​​access area and in the near future it is thought to do it [] I have been using the type of fishing gear according to the rules in the area of ​​access area, for less than 6 months [] I have used the type of fishing gear that match the rules of area access area, 6 months or more"
